issue_key,status,resolution,custom_field_hub,conversation_start,conversation_end,duration_minutes,duration_to_resolution,first_agent_response_minutes,avg_agent_response_minutes,avg_customer_response_minutes,messages_total,messages_agent,messages_customer,turns,agent_authors,customer_authors,initial_response_sla_5m,initial_response_sla_15m,agent_profanity_detected,agent_profanity_count,customer_abuse_detected,customer_abuse_count,llm_summary_250,conversation_rating,problem_extract,resolution_extract,steps_extract,resolution_timestamp_iso,resolution_message_index,contact_reason,contact_reason_original,contact_reason_change,reason_override_why,resolution_why,customer_sentiment_primary,customer_sentiment_scores,agent_profanity_detected,agent_profanity_count,customer_abuse_detected,customer_abuse_count,agent_score,customer_score,resolved,is_resolved,improvement_tip,llm_model,llm_input_tokens,llm_output_tokens,llm_cost_usd
CC-41113,Done,Duplicate,,2025-11-11T03:00:00+00:00,2025-11-11T03:01:00+00:00,1.00,,1.00,1.00,0.00,4,3,1,2,712020:ea5c67ac-c61f-45bd-b83e-f9092916cbb8,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:ada49eac-493e-45b9-82fb-fd232f90a355,true,true,false,0,false,0,Duplicate ticket handling; no substantive issue described; only chat etiquette guidance.,2,Duplicate ticket handling; no concrete issue described in the chat.,Unresolved; only chat etiquette guidance provided.,"[""Agent initiated contact with greeting"", ""Agent advised customer not to open new chats and to keep the existing chat open"", ""Agent provided a link/resource to the customer""]",,,Duplicate,Duplicate,false,,Blocker: Customer request unclear and no corrective action taken. Cues: 'Hey please help me' and 'Please avoid opening new chats' show no issue detail or fix.,Neutral,"{""Delight"": 0.0, ""Convenience"": 0.1, ""Trust"": 0.1, ""Frustration"": 0.2, ""Disappointment"": 0.25, ""Concern"": 0.15, ""Hostility"": 0.0, ""Neutral"": 0.2}",false,0,false,0,2,2,false,false,"For duplicates, confirm the original ticket, summarize known issues, and offer closure steps instead of only chat-policy guidance.",gpt-5-nano,2177,3498,0.001508
CC-41112,Done,Done,NCP Finsbury,2025-11-11T02:57:00+00:00,2025-11-11T03:28:00+00:00,31.00,15.00,1.00,2.20,0.67,16,10,6,10,712020:ea5c67ac-c61f-45bd-b83e-f9092916cbb8,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:a2fbb112-5790-44be-b513-ded754696a70,true,true,false,0,false,0,"Customer reported front tire damage on an e-bike; agent reviewed video, ended rental, advised rebooking from the same hub, chat closed.",4,Front tire damaged on e-bike; unable to cycle due to flat tire.,Rental ended; customer can take another bike from same hub.,"[""Requested video showing bike ID and close-up of the flat tire"", ""Reviewed video; bike ID not visible"", ""Asked for video covering both bike ID and flat tire"", ""Instructed customer to leave bike safe, lock it, and send photo to end rental"", ""Ended rental from agent's end"", ""Informed customer to take another bike from the same hub"", ""Bike added to papaya system"", ""Closed chat due to no response""]",2025-11-11T03:12:00+00:00,13,E-bike damage issue,E-bike damage issue,false,,Agent explicitly ended rental: 'I have ended your rental from my end' (03:12) and advised taking another bike from the same hub.,Neutral,"{""Delight"": 0.0, ""Convenience"": 0.25, ""Trust"": 0.25, ""Frustration"": 0.15, ""Disappointment"": 0.1, ""Concern"": 0.05, ""Hostility"": 0.0, ""Neutral"": 0.2}",false,0,false,0,5,3,true,true,Clarify resolution steps and ensure follow-up if the customer doesn't respond; avoid premature closure.,gpt-5-nano,2699,4035,0.001749
CC-41111,Done,Done,Business Design Centre,2025-11-11T02:43:00+00:00,2025-11-11T03:36:00+00:00,53.00,,1.00,4.00,1.00,25,12,13,14,712020:ea5c67ac-c61f-45bd-b83e-f9092916cbb8,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:83efb755-7977-4a41-8203-029cc7409a6a,true,true,false,0,false,0,Customer cannot end rental via self force finish; agent provides steps but issue remains unresolved; chat closed.,3,Cannot end rental via self force finish; ~20–30 min attempts with errors at hub.,Agent claimed rental finished and new rental started; issue unresolved.,"[""Guided user to end rental via self force finish (three-dots menu)."", ""Asked for error screenshot and bike/dock IDs."", ""Requested video showing bike ID and dock ID."", ""Informed rental finished and new rental started."", ""Advised retry with self force finish; asked to share errors; offered further help."", ""Reminded user to dock bike properly; offered further assistance.""]",,,Rental finish issue,Rental finish issue,false,,"Agent stated, ""I have checked and can confirm that your rental has been finished, and you have started a new rental"" (msg 18), but customer reports ongoing issues and the chat was closed without a definitive fix (msg 25).",Frustration,"{""Delight"": 0.0476, ""Convenience"": 0.0476, ""Trust"": 0.0952, ""Frustration"": 0.619, ""Disappointment"": 0.0952, ""Concern"": 0.0476, ""Hostility"": 0.0476, ""Neutral"": 0.0002}",false,0,false,0,3,2,false,false,"Improve end-rental reliability by clarifying in-app steps, providing real-time status, and escalating quickly when force-finish fails.",gpt-5-nano,3196,5446,0.002338
CC-41110,Done,Done,Q-Park Leicester Square,2025-11-11T01:30:00+00:00,2025-11-11T02:29:00+00:00,59.00,,1.00,3.80,1.95,30,9,21,9,712020:0f747479-10c0-4ae9-8ae7-7531f3554784;712020:ffd0ea69-61d6-4cfe-91bb-cb09245bb5f4,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:c8a3d6ef-eec2-4f27-8810-2d891d97f2ae,true,true,false,0,false,0,User can't reach hub due to a critically low battery; penalty dispute unresolved; chat closed.,2,Bike battery critically low (1–5%); ~5 miles from hub; user can't reach hub and requests no penalty.,No resolution; penalty not canceled; chat closed without agreement.,"[""Agent checked bike status and confirmed it was rideable."", ""Agent informed battery at 1% but bike can be returned to hub."", ""Agent warned about \u00a325 penalty for not returning and for exceeding rental."", ""Agent offered further assistance."", ""Agent closed chat due to no response.""]",,,Info/question about my current ride,Info/question about my current ride,false,,"No resolution achieved; customer stated 'not gonna happen next' and agent closed chat with 'We haven't heard back from you, so we are closing this chat now'.",Frustration,"{""Delight"": 0.05, ""Convenience"": 0.1, ""Trust"": 0.15, ""Frustration"": 0.4, ""Disappointment"": 0.15, ""Concern"": 0.05, ""Hostility"": 0.05, ""Neutral"": 0.05}",false,0,false,0,3,2,false,false,Provide proactive guidance for low-battery riders near hubs and offer safe return options or penalty waivers when returning is impractical.,gpt-5-nano,3115,4138,0.001811
CC-41109,Done,Done,Q-park Queensway,2025-11-11T00:54:00+00:00,2025-11-11T02:10:00+00:00,76.00,,5.00,5.50,0.71,12,5,7,4,712020:0f747479-10c0-4ae9-8ae7-7531f3554784,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:5a4a16c4-5c56-4b53-b962-9fd0417c80bd,true,true,false,0,false,0,Customer wanted to move a day pass to the next day; transfer denied; refund escalation offered but not resolved before chat end.,3,Day pass purchased for Nov 11; customer asks to move it to Nov 12; requests refund.,Escalation for refund opened; no resolution before chat closed.,"[""Inform customer that transferring the day pass to the next day isn't possible; only cancellation is available."", ""Propose escalating the refund and mention potential 12-hour timeframe."", ""Offer to initiate the refund escalation if the customer agrees."", ""Close the chat due to no further response from customer.""]",,,Refund request,info/question about my current subscription / pass,true,"""we're unable to tranfer to the next day as the only option is to cancel""; ""Yes, if we raise an escalation for the refund""; customer asked ""What about refund ?""","No final refund decision or confirmation; agent offered escalation but the chat ended with closure due to no response from customer (""We didn’t hear back from you, therefore, we are closing this chat now."").",Frustration,"{""Delight"": 0.05, ""Convenience"": 0.15, ""Trust"": 0.15, ""Frustration"": 0.25, ""Disappointment"": 0.2, ""Concern"": 0.1, ""Hostility"": 0.0, ""Neutral"": 0.1}",false,0,false,0,4,2,false,false,"Provide definitive refund eligibility criteria, ETA, and action-tracking; follow up with clear next steps if escalation is needed.",gpt-5-nano,2556,4184,0.001801
CC-41108,Done,Done,NCP Finsbury,2025-11-11T00:53:00+00:00,2025-11-11T02:11:00+00:00,78.00,74.00,8.00,8.00,1.00,9,5,4,2,712020:0f747479-10c0-4ae9-8ae7-7531f3554784,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:80e58631-7bf1-482d-ad0f-845bc586d41d,false,true,false,0,false,0,Customer attempted to return bike amid phone outage; rental overrun discussed; bike later returned to hub and chat closed.,4,"Customer attempted to return bike; phone off, rental overrun and £25 penalty discussed; bike later returned to hub.",Bike returned to hub; rental completed; chat closed.,"[""Notified customer of rental overage and \u00a325 penalty; advised returning bike to hub."", ""Confirmed bike returned to hub without issues."", ""Closed chat due to no further response.""]",2025-11-11T02:07:00+00:00,8,Rental finish issue,Info/question about my current ride,true,"Original reason was 'Info/question about my current ride', but the conversation shifted to finishing rental: 'rental will be finished' and 'return the bike to the hub'.",Decisive resolution came from line 08: 'We have confirmed that you returned the bike to the hub without any issues.' The chat was then closed in line 09.,Neutral,"{""Delight"": 0.05, ""Convenience"": 0.1, ""Trust"": 0.15, ""Frustration"": 0.25, ""Disappointment"": 0.25, ""Concern"": 0.1, ""Hostility"": 0.05, ""Neutral"": 0.05}",false,0,false,0,4,3,true,true,"Improve clarity and grammar; clearly state penalties and resolution steps, and follow up with customers after closure.",gpt-5-nano,2449,5890,0.002478
CC-41107,Done,Done,Port Marcon Place,2025-11-11T00:50:00+00:00,2025-11-11T02:08:00+00:00,78.00,13.00,1.00,2.00,1.25,10,6,4,8,712020:0f747479-10c0-4ae9-8ae7-7531f3554784,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:e3d5eca4-a906-434e-95d3-f751ee6fecb4,true,true,false,0,false,0,Clarified 12-hour rental window and 11:59 PM expiration for daily pass; chat closed after response.,4,"Clarify 12-hour rental window and expiration for daily pass (00:00 start, 23:59 end).",Explained 12-hour window; chat closed after no reply.,"[""Agent acknowledged the customer's information request and offered assistance."", ""Agent provided rules regarding daily pass usage and the 12-hour window."", ""Agent clarified that purchasing after 11:59 PM still allows 12 hours of use."", ""Agent confirmed exact expiration time of 11:59 PM for the pass."", ""Agent closed the chat due to no further response.""]",2025-11-11T01:03:00+00:00,9,General information request about the service,General information request about the service,false,,"Agent explained the rental window and expiration: ""Yes, the pass will expire at 11:59 PM, so you have up to 12 hours to use it."" and concluded with ""We didn’t hear back from you, therefore, we are closing this chat now.""",Neutral,"{""Delight"": 0.0, ""Convenience"": 0.25, ""Trust"": 0.25, ""Frustration"": 0.15, ""Disappointment"": 0.1, ""Concern"": 0.05, ""Hostility"": 0.0, ""Neutral"": 0.2}",false,0,false,0,4,4,true,true,Follow up with the customer to confirm understanding and offer to answer additional questions.,gpt-5-nano,2593,3742,0.001626
CC-41106,Done,Done,Q-Park Oxford street,2025-11-11T00:45:00+00:00,2025-11-11T02:12:00+00:00,87.00,,9.00,9.00,1.80,11,6,5,2,712020:0f747479-10c0-4ae9-8ae7-7531f3554784,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:095f06f4-6b60-4365-a2ae-4f4701cd2b1c,false,true,false,0,false,0,Customer asked to cancel a subscription; agent gave in-app steps and closed the chat due to no reply.,3,Customer asked to cancel existing subscription and purchase a monthly pass.,Agent provided in-app cancellation steps; no confirmation from customer; chat closed.,"[""Agent: Let me check this for you."", ""Agent: You can cancel your subscription directly from the app by going to profile > payment info > cancel plan."", ""Agent: By following these steps, your subscription will be canceled when the auto-renewal date arrives."", ""Agent: We didn\u2019t hear back from you, therefore, we are closing this chat now.""]",,,cancel weekly subscription,Request to cancel weekly subscription,false,,"No confirmation of cancellation was received; agent provided steps: 'You can cancel your subscription directly from the app...' and stated the chat would be closed: 'we didn’t hear back from you, therefore, we are closing this chat now.'",Neutral,"{""Delight"": 0.05, ""Convenience"": 0.25, ""Trust"": 0.25, ""Frustration"": 0.1, ""Disappointment"": 0.1, ""Concern"": 0.1, ""Hostility"": 0.05, ""Neutral"": 0.1}",false,0,false,0,5,3,false,false,Confirm cancellation and assist with monthly pass in a single flow; provide explicit confirmation once completed.,gpt-5-nano,2462,4139,0.001779
CC-41105,Done,Duplicate,,2025-11-11T00:43:00+00:00,2025-11-11T00:47:00+00:00,4.00,,1.00,2.00,0.33,8,4,4,3,712020:0f747479-10c0-4ae9-8ae7-7531f3554784,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:5b7b15ce-4a42-4e20-b21e-7a4efc7ed066,true,true,false,0,false,0,Customer reports stolen bike; agent offers help but no resolution yet.,2,My bike was stolen during a rental.,No resolution yet; agent offered help but no steps taken.,"[""Agent asked customer how we can help"", ""Agent stated they'd assist with this"", ""Agent reminded about avoiding multiple chats to prevent duplicate tickets""]",,,E-bike lost or stolen during a rental,Duplicate,true,Override: original contact_reason was 'Duplicate'. Customer stated 'My bike got stolen' (C:05) and agent said 'Please avoid opening multiple chats' (A:08) indicating no resolution yet.,No actionable steps or follow-up were provided; key phrases cited include 'My bike got stolen' and 'Please avoid opening multiple chats'.,Frustration,"{""Delight"": 0.0, ""Convenience"": 0.15, ""Trust"": 0.2, ""Frustration"": 0.4, ""Disappointment"": 0.15, ""Concern"": 0.05, ""Hostility"": 0.0, ""Neutral"": 0.05}",false,0,false,0,2,2,false,false,"Provide a concrete stolen-bike workflow: incident details, police report, recovery/compensation steps.",gpt-5-nano,2305,4037,0.001730
CC-41104,Done,Done,NCP Chorlton Street,2025-11-11T00:43:00+00:00,2025-11-11T02:09:00+00:00,86.00,,2.00,4.29,1.63,30,11,19,14,712020:0f747479-10c0-4ae9-8ae7-7531f3554784,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:79db4019-5162-4891-b20d-8565823656be,true,true,false,0,false,0,Customer disputes 24h day pass duration; charged £10 after ~20 minutes; refund denied; case closed.,2,Customer expected 24-hour pass duration; charged £10 for ~20 minutes; demands refund.,Refund denied; policy states 12-hour rental for daily pass; chat closed.,"[""Requested exact purchase time for the daily pass."", ""Explained policy: 12-hour rental and expiry at 11:59 PM."", ""Declined refund citing policy."", ""Closed chat due to no further response.""]",,,Refund request,info/question about my current subscription / pass,true,Changed from 'info/question about my current subscription / pass' to 'Refund request' based on: 'a refund is not eligible in this case since you have already purchased and used the pass.' and 'the rental duration is 12 hours for the daily pass.',"Unresolved: refund denial based on policy; chat ended with no resolution (A26, A30).",Frustration,"{""Delight"": 0.0, ""Convenience"": 0.0, ""Trust"": 0.0, ""Frustration"": 0.6, ""Disappointment"": 0.2, ""Concern"": 0.1, ""Hostility"": 0.05, ""Neutral"": 0.05}",false,0,false,0,3,2,false,false,Clarify 24h vs 12h terms in-app; provide clear refund criteria and escalation path for mis-selling concerns.,gpt-5-nano,3318,3716,0.001652
CC-41103,Done,Done,Saba West India Quay,2025-11-11T00:42:00+00:00,2025-11-11T02:10:00+00:00,88.00,,2.00,1.50,0.00,11,6,5,4,712020:0f747479-10c0-4ae9-8ae7-7531f3554784,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:1c96cd35-920f-47ed-b355-387a066be68a,true,true,false,0,false,0,Customer seeks a full-charge port; agent directs bike exchange at the green dock; no confirmation.,3,Customer wants a full-charge port and bike swap; asks to exchange at the green dock.,Agent instructed exchange at green dock; no confirmation from customer.,"[""Agent asked for reason to transfer subscription."", ""Agent instructed customer to return to the original hub and exchange bike at the green dock."", ""Agent closed chat due to no customer response.""]",,,Info/question about my current ride,Info/question about my current ride,true,"""Could you please let me know the reason you want to transfer your subscription?"" at 2025-11-11T00:44:00+00:00; indicates misclassification of issue.",No confirmation of resolution; issue misclassified as subscription transfer (see 2025-11-11T00:44:00+00:00) and chat closed due to no reply (2025-11-11T02:10:00+00:00).,Neutral,"{""Delight"": 0.0093, ""Convenience"": 0.0467, ""Trust"": 0.1402, ""Frustration"": 0.1308, ""Disappointment"": 0.1308, ""Concern"": 0.2523, ""Hostility"": 0.0374, ""Neutral"": 0.2525}",false,0,false,0,3,3,false,false,Clarify issue type early; verify user intent before offering actions and ensure alignment with the stated problem.,gpt-5-nano,2449,4671,0.001991
