issue_key,status,resolution,custom_field_hub,conversation_start,conversation_end,duration_minutes,first_agent_response_minutes,avg_agent_response_minutes,avg_customer_response_minutes,messages_total,messages_agent,messages_customer,turns,agent_authors,customer_authors,initial_response_sla_5m,initial_response_sla_15m,agent_profanity_detected,agent_profanity_count,customer_abuse_detected,customer_abuse_count,llm_summary_250,conversation_rating,extract_customer_problem,contact_reason,contact_reason_original,agent_score,customer_score,resolved,improvement_tip,llm_model,llm_input_tokens,llm_output_tokens,llm_cost_usd
CC-39349,Done,Done,NCP Finsbury,2025-10-23T12:57:00+00:00,2025-10-23T13:39:00+00:00,42,1,4.4,2,25,13,12,10,712020:8f5c3870-9bb6-4299-922f-e6f38426666b,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:27002430-1c20-419f-a596-fd86d292a76e,TRUE,TRUE,FALSE,0,FALSE,0,"Customer reported a flat tire on their bike. The agent guided the customer to leave the bike safely, ended the rental manually, and offered further assistance.",5,Customer's bike tire was flat.,E-bike damage issue,E-bike damage issue,5,4,TRUE,Consider providing estimated timeframes for resolution to manage customer expectations.,gpt-4o-mini,4356,121,0.005808
CC-39348,Done,Done,,2025-10-23T12:56:00+00:00,2025-10-23T13:30:00+00:00,34,1,2.33,0.88,30,13,17,18,712020:3e48ed1c-5151-4a26-8782-c21abcf59de5,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:fe9ce3d8-bab4-4608-a2ec-d8dd573ba7ec,TRUE,TRUE,FALSE,0,FALSE,0,"Customer requested to cancel their weekly subscription due to automatic renewal and sought a refund. The agent escalated the request, and the cancellation and refund were confirmed.",4,Customer wants to cancel their subscription and receive a refund due to automatic renewal.,Request to cancel weekly subscription,Request to cancel weekly subscription,4,4,TRUE,Ensure to clarify the refund timeline earlier to manage customer expectations.,gpt-4o-mini,4698,131,0.006266
CC-39347,Done,Done,Port Randolph Street,2025-10-23T12:51:00+00:00,2025-10-23T12:59:00+00:00,8,1,1,1.5,12,6,6,6,712020:8f5c3870-9bb6-4299-922f-e6f38426666b,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:e00ecf13-d811-4cac-bf92-b75c46541333,TRUE,TRUE,FALSE,0,FALSE,0,"Customer expressed confusion and frustration, possibly due to a wet phone. Agent attempted to assist but conversation ended without resolution.",2,"Customer was unable to articulate their issue clearly, possibly due to a malfunctioning device.",Other,Other,3,2,FALSE,Encourage the customer to provide clearer details and offer alternative communication methods if they are having device issues.,gpt-4o-mini,3901,129,0.0053
CC-39346,Done,Done,Saba Stratford,2025-10-23T12:46:00+00:00,2025-10-23T13:12:00+00:00,26,1,6,0.33,10,7,3,6,712020:3e48ed1c-5151-4a26-8782-c21abcf59de5,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:19484cfb-68d1-409a-9dd1-fc66701205a8,TRUE,TRUE,FALSE,0,FALSE,0,The customer inquired about the location of bikes in a parking lot. The agent provided detailed directions to the hub but did not receive a follow-up from the customer before closing the chat.,4,The customer wanted to know the location of bikes in the parking lot.,Hub access or navigation issue,Hub access or navigation issue,4,3,FALSE,Encourage the customer to confirm understanding before closing the chat.,gpt-4o-mini,3868,136,0.005294
CC-39345,Done,Done,NCP Vintry,2025-10-23T12:46:00+00:00,2025-10-23T13:32:00+00:00,46,1,16.83,0.57,14,7,7,6,712020:3e48ed1c-5151-4a26-8782-c21abcf59de5,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:050e496c-ca59-4272-b359-7829d6f319f0,TRUE,TRUE,FALSE,0,FALSE,0,"Customer reported a broken phone after a bike accident, causing a delay in returning the bike. Agent informed that rental time cannot be extended.",3,Customer was unable to return the bike on time due to a broken phone after an accident.,Rental finish issue,Info/question about my current ride,4,3,FALSE,Clarify the return policy more empathetically and explore possible solutions for the customer's situation.,gpt-4o-mini,4052,133,0.005501
CC-39344,Done,Done,NCP Clerkenwell,2025-10-23T12:45:00+00:00,2025-10-23T13:21:00+00:00,36,1,4.38,0.5,24,13,11,15,712020:3e48ed1c-5151-4a26-8782-c21abcf59de5,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:15754ee4-773f-456c-b3f3-6dda0b6c0c27,TRUE,TRUE,FALSE,0,FALSE,0,Customer reported a punctured front tire on their bike and requested to end the rental. The agent guided the customer through the return process and successfully ended the rental.,5,The customer's bike had a punctured front tire.,E-bike damage issue,E-bike damage issue,5,4,TRUE,Ensure to confirm the bike's condition before ending the rental.,gpt-4o-mini,4280,126,0.005741
CC-39343,Done,Done,NCP Vintry,2025-10-23T11:58:00+00:00,2025-10-23T13:00:00+00:00,62,1,5.54,0.64,25,14,11,16,712020:3e48ed1c-5151-4a26-8782-c21abcf59de5,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:a18e1b8f-4466-438e-b557-f7a601c514f3,TRUE,TRUE,FALSE,0,FALSE,0,"Customer reported a punctured bike and was unsure how to proceed. Agent guided the customer to park the bike safely and ended the rental, resolving the issue.",4,The customer had a punctured bike and was unsure of the next steps.,E-bike damage issue,E-bike damage issue,4,3,TRUE,Provide clearer instructions for handling bike issues to avoid confusion.,gpt-4o-mini,4449,129,0.005958
CC-39342,Done,Duplicate,,2025-10-23T11:45:00+00:00,2025-10-23T12:04:00+00:00,19,1,6.25,0,13,6,7,4,712020:3e48ed1c-5151-4a26-8782-c21abcf59de5,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:bd41b8f9-6ecd-421f-9750-4ceb6ff0db44,TRUE,TRUE,FALSE,0,FALSE,0,Customer reported a stolen bike and issues with payment rejection. Agent requested translation of error message and referred to previous chat for bike location.,3,Customer is unable to pay for a stolen bike due to payment rejection.,E-bike lost or stolen during a rental,Duplicate,3,4,FALSE,Provide clearer guidance on payment issues and follow up on the stolen bike location more directly.,gpt-4o-mini,3921,133,0.005344
CC-39341,Done,Done,Q-Park Tower Bridge,2025-10-23T11:41:00+00:00,2025-10-23T12:03:00+00:00,22,1,4.8,0.5,11,7,4,6,712020:3e48ed1c-5151-4a26-8782-c21abcf59de5,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:bd255dda-fde1-4ff2-b049-da9b1723dde0,TRUE,TRUE,FALSE,0,FALSE,0,Customer faced an issue with a rental bike not working after paying a penalty. Agent clarified the situation and provided guidance on starting a new rental.,4,Customer's bike rental was not working after paying a penalty.,Rental finish issue,Info/question about my current ride,4,4,TRUE,Encourage customers to provide detailed information upfront to expedite resolution.,gpt-4o-mini,3944,123,0.005323
CC-39340,Done,Duplicate,,2025-10-23T11:39:00+00:00,2025-10-23T12:48:00+00:00,69,69,69,0,4,3,1,2,712020:8f5c3870-9bb6-4299-922f-e6f38426666b,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:bd255dda-fde1-4ff2-b049-da9b1723dde0,FALSE,FALSE,FALSE,0,FALSE,0,The customer initiated a chat but only greeted the agent. The agent advised against opening duplicate chats to improve response times.,3,The customer did not articulate a specific problem.,Duplicate,Duplicate,4,2,FALSE,Encourage the customer to provide more details about their issue for better assistance.,gpt-4o-mini,3646,116,0.004932
CC-39339,Done,Done,NCP Finsbury,2025-10-23T11:26:00+00:00,2025-10-23T12:02:00+00:00,36,1,6.71,0.5,10,8,2,4,712020:3e48ed1c-5151-4a26-8782-c21abcf59de5,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:9b19e54a-ced3-4d9f-aa11-a2b8a38e7ec8,TRUE,TRUE,FALSE,0,FALSE,0,Customer inquired about the availability of a monthly subscription and payment options. Agent confirmed availability and provided pricing details. Customer thanked the agent and ended the chat.,5,Customer wanted information about the monthly subscription and payment options.,Info about monthly subscription,Info about monthly subscription,5,5,TRUE,Consider providing a direct link to the app for easier navigation.,gpt-4o-mini,4002,126,0.005407
CC-39338,Done,Done,NCP Vintry,2025-10-23T11:14:00+00:00,2025-10-23T12:48:00+00:00,94,1,6.29,0.12,34,18,16,20,712020:8f5c3870-9bb6-4299-922f-e6f38426666b,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:b760c687-c9cc-4671-a9ec-e33d26d11940,TRUE,TRUE,FALSE,0,FALSE,0,Customer requested to cancel a weekly subscription and sought a refund for an auto-renewed subscription. Agent explained the cancellation policy and denied the refund request.,3,Customer wants to cancel a weekly subscription and receive a refund for an auto-renewed payment.,Request to cancel weekly subscription,Request to cancel weekly subscription,4,3,FALSE,Provide clearer guidance on cancellation steps and explore any possible exceptions for loyal customers.,gpt-4o-mini,4836,137,0.006461
CC-39337,Done,Done,Business Design Centre,2025-10-23T10:37:00+00:00,2025-10-23T12:14:00+00:00,97,1,3.06,4.07,47,17,30,29,712020:3e48ed1c-5151-4a26-8782-c21abcf59de5,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:8e44db6d-0a43-4b0a-809c-83db4ea60bc6,TRUE,TRUE,FALSE,0,TRUE,2,"Customer reported a malfunctioning bike with a flashing red light and requested assistance. Agent required a video for further help, leading to frustration from the customer.",2,"The bike is malfunctioning, making it difficult for the customer to use it for work.",E-bike damage issue,Info/question about my current ride,3,2,FALSE,Consider offering alternative solutions or escalating the issue when a customer is unable to provide requested evidence.,gpt-4o-mini,5993,138,0.007854
CC-39336,Done,Done,Q-Park Leicester Square,2025-10-23T10:24:00+00:00,2025-10-23T11:05:00+00:00,41,1,7,0,11,8,3,4,712020:8f5c3870-9bb6-4299-922f-e6f38426666b,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:349954e8-9b17-49f5-8a17-ad278c45390a,TRUE,TRUE,FALSE,0,FALSE,0,Customer requested to cancel their weekly subscription but was informed it couldn't be done on the last day. The agent provided steps for cancellation and offered further assistance.,3,Customer wants to cancel their weekly subscription.,Request to cancel weekly subscription,Request to cancel weekly subscription,3,4,FALSE,Clarify cancellation policies earlier and explore options for transferring subscriptions more effectively.,gpt-4o-mini,3990,125,0.005388
CC-39335,Done,Done,No active pass / Other,2025-10-23T10:09:00+00:00,2025-10-23T11:05:00+00:00,56,9,32.5,0,5,4,1,2,712020:8f5c3870-9bb6-4299-922f-e6f38426666b,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:13582372-b5e5-49ae-89e5-7d873d92143a,FALSE,TRUE,FALSE,0,FALSE,0,"The customer inquired about nearby locations, but the agent did not receive a clear response and closed the chat after checking in.",2,The customer asked for information about nearby locations.,General information request about the service,Issue unknown,3,2,FALSE,Encourage the customer to provide specific details to better assist them with their inquiry.,gpt-4o-mini,3712,124,0.00505
CC-39334,Done,Done,,2025-10-23T09:52:00+00:00,2025-10-23T10:40:00+00:00,48,1,9.57,0.62,18,10,8,8,712020:3e48ed1c-5151-4a26-8782-c21abcf59de5;712020:ffd0ea69-61d6-4cfe-91bb-cb09245bb5f4,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:f939e371-29e1-4f69-bfd2-a7cba9c61e06,TRUE,TRUE,FALSE,0,FALSE,0,"Customer reported a flat tire on their e-bike. The agent confirmed the issue, instructed the customer on next steps, and ended the rental.",4,The customer had a flat tire on their e-bike.,E-bike damage issue,E-bike damage issue,4,5,TRUE,"Ensure all messages are clear and free of typos, especially in follow-up assistance offers.",gpt-4o-mini,4126,129,0.00557
CC-39333,Done,Done,Q-Park Leicester Square,2025-10-23T09:35:00+00:00,2025-10-23T10:00:00+00:00,25,1,2.62,1.17,15,9,6,10,712020:ffd0ea69-61d6-4cfe-91bb-cb09245bb5f4,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:397c0747-8262-4c88-ab6c-ecfb380f30e3,TRUE,TRUE,FALSE,0,FALSE,0,The customer reported a theft attempt on their bike due to network issues preventing it from locking. The issue was resolved as the customer recovered the bike.,4,The customer faced a theft attempt on their bike because it couldn't be locked.,E-bike lost or stolen during a rental,Info/question about my current ride,4,4,TRUE,Encourage clearer communication from the customer to better understand their issues.,gpt-4o-mini,4090,133,0.005546
CC-39332,Done,Done,NCP Clerkenwell,2025-10-23T08:46:00+00:00,2025-10-23T09:30:00+00:00,44,1,6.67,0.5,26,8,18,12,712020:3e48ed1c-5151-4a26-8782-c21abcf59de5,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:e41a1ebb-3d25-4b34-a82c-ea6ae08bca48,TRUE,TRUE,FALSE,0,FALSE,0,Customer had an issue with locking the bike after finishing the rental. Agent confirmed the rental was still ongoing and ended it upon customer request.,4,Customer was unable to lock the bike after finishing the rental.,Rental finish issue,Rental finish issue,4,3,TRUE,Encourage customers to double-check their app before leaving the hub to avoid similar issues.,gpt-4o-mini,4313,127,0.005785
CC-39331,Done,Done,Q-Park Tower Bridge,2025-10-23T08:38:00+00:00,2025-10-23T09:30:00+00:00,52,3,21.67,1.5,7,5,2,2,712020:3e48ed1c-5151-4a26-8782-c21abcf59de5,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:b39dc05d-59d6-497d-9fa0-e2a45f08f728,TRUE,TRUE,FALSE,0,FALSE,0,Customer inquired about the rental policy regarding starting a new rental after returning a bike just before the rental period ends. Agent confirmed immediate rental is allowed.,4,Customer wanted to know if they could start a new rental immediately after returning a bike.,Info/question about my current ride,General information request about the service,4,4,TRUE,Ensure to confirm the customer's understanding of the rental policy clearly.,gpt-4o-mini,3879,133,0.005293
CC-39330,Done,Done,NCP Bloomsbury,2025-10-23T05:29:00+00:00,2025-10-23T06:03:00+00:00,34,1,4,1.6,14,9,5,8,712020:ffd0ea69-61d6-4cfe-91bb-cb09245bb5f4,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:e5a7d1a4-8c43-481c-916f-6eba41b33a37,TRUE,TRUE,FALSE,0,FALSE,0,"The customer faced issues logging into their account due to an email conflict. After troubleshooting, they created a new account and successfully purchased a subscription.",4,Customer could not log into their account due to email registration issues.,Login / signup issue,info/question about my current subscription / pass,4,4,TRUE,Encourage the customer to double-check their email spelling to avoid confusion.,gpt-4o-mini,4147,127,0.005586
CC-39329,Done,Done,Q-Park Pimlico,2025-10-23T04:32:00+00:00,2025-10-23T04:59:00+00:00,27,1,11.5,0,8,6,2,2,712020:ffd0ea69-61d6-4cfe-91bb-cb09245bb5f4,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:8e0c02d1-fa3a-4747-82af-03716d220998,TRUE,TRUE,FALSE,0,FALSE,0,"The customer inquired about extending their bike rental time. The agent informed them of the expired subscription and potential penalty for exceeding the time limit, suggesting purchasing a new pass.",4,The customer wanted to know how to get more time to return the bike.,Rental finish issue,Info/question about my current ride,4,3,TRUE,Provide clearer options for extending rental time or purchasing a new pass upfront.,gpt-4o-mini,3866,134,0.005282
CC-39328,Done,Done,Q-Park Leicester Square,2025-10-23T04:20:00+00:00,2025-10-23T05:40:00+00:00,80,2,5.31,2.15,28,15,13,20,712020:ffd0ea69-61d6-4cfe-91bb-cb09245bb5f4,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:20a68ba4-de91-4e46-9bd0-802747c9f59b,TRUE,TRUE,FALSE,0,FALSE,0,Customer faced issues returning a bike due to illness and was concerned about penalties. Agent provided information on rental policies and urged timely return.,3,Customer was unable to return the bike on time due to illness.,Info/question about my current ride,Info/question about my current ride,4,3,FALSE,Empathize more with the customer's situation and explore alternative solutions for returning the bike.,gpt-4o-mini,4759,130,0.006335
CC-39327,Done,Done,Q-park Queensway,2025-10-23T04:01:00+00:00,2025-10-23T04:38:00+00:00,37,1,7.6,0.43,14,7,7,6,712020:ffd0ea69-61d6-4cfe-91bb-cb09245bb5f4,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:03454e11-3d74-4f9a-9105-c66b085a9044,TRUE,TRUE,FALSE,0,FALSE,0,"Customer inquired about changing their subscription from weekly to monthly, including payment details and benefits. Agent provided guidance on the process and confirmed no additional benefits.",5,Customer wants to know payment details and benefits of switching from a weekly to a monthly subscription.,Info about monthly subscription,Info about monthly subscription,5,4,TRUE,Consider providing a clearer breakdown of costs and benefits in future interactions.,gpt-4o-mini,4062,133,0.005513
CC-39326,Done,Done,Q-Park Leicester Square,2025-10-23T03:33:00+00:00,2025-10-23T04:11:00+00:00,38,1,5.71,2.33,11,7,4,5,712020:ffd0ea69-61d6-4cfe-91bb-cb09245bb5f4,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:c2bcecb0-004b-4120-86b8-b372aaf291f6,TRUE,TRUE,FALSE,0,FALSE,0,"The customer reported an issue with their bicycle rental, claiming they parked it but it wasn't showing as ended. The agent confirmed the rental was ongoing and applied a penalty before ending it.",4,The customer was confused about their bicycle rental status after parking it.,Rental finish issue,Rental finish issue,4,3,TRUE,Provide clearer instructions on how to properly end a rental to avoid confusion.,gpt-4o-mini,3998,134,0.005441
CC-39325,Done,Done,Port Marcon Place,2025-10-23T02:36:00+00:00,2025-10-23T03:55:00+00:00,79,1,13.33,0.14,15,8,7,8,712020:0f747479-10c0-4ae9-8ae7-7531f3554784,qm:bd5a4d40-24e3-41ea-97b7-f62e0a9396fd:e3d5eca4-a906-434e-95d3-f751ee6fecb4,TRUE,TRUE,FALSE,0,FALSE,0,"The customer inquired about the locations of hubs for the Port service, specifically asking if there is a hub in South London. The agent provided a detailed list of hubs.",4,The customer wanted to know the locations of Port hubs and specifically if there is one in South London.,General information request about the service,General information request about the service,5,4,TRUE,Consider confirming if the customer has any more questions before closing the chat.,gpt-4o-mini,4353,142,0.005905
